TECH_PARAM_DEC_ID;TECH_PARAM_MSG_ID;TECH_PARAM_MSG_LABEL;TECH_PARAM_NAME;TECH_PARAM_DESCRIPTION
207;2;Nombre de tranches zone fond - remontée.;NUMBER_AscendingProfileReductionLowerPart_COUNT;Ascending profile reduction Number of slices in deep zone - NTF
221;2;Pression du « point de subsurface » (dernier point de mesure « brut » pompé lors du profil ascendant);PRES_LastAscentPumpedRawSample_dbar;Last (shallowest) pumped raw pressure sample acquired during the ascent from the profile depth to the surface (i.e. just before the cut-off pressure where the pump is stopped) (in dbars).
208;2;Nombre d'échouages détectés pendant le cycle.;FLAG_Grounded_NUMBER;grounded flag , diagnostic bit - could also be logical?  Yes/no? 0/1? Or can be number of profiles during which the float grounded
209;2;Jour flotteur du premier échouage.;CLOCK_TimeGrounded_FloatDay;Day number when the float grounds for the first time (relative to mission start day).
210;2;Heure du premier échouage.;CLOCK_TimeGrounded_HHMM;time the float grounded
227;2;Phase 1er échouage;FLAG_FirstGroundingCyclePhase_NUMBER;Phase of the float life or cycle when the first grounding occurred.  See the manual for phase definition - this will vary with float type
211;2;Nombre d'ouvertures EV à pression constante pour déclarer le premier échouage.;NUMBER_ValveActionsForFirstGroundingDetection_COUNT;Number of valve actions done at constant pressure to set the grounded flag for the first grounding event
228;2;Jour flotteur du 2ième échouage.;CLOCK_TimeGrounded_FloatDay;Day number when the float grounds for the first time (relative to mission start day).
229;2;Heure du 2ième échouage.;CLOCK_TimeGrounded_HHMM;time the float grounded
230;2;Phase 2ième échouage;FLAG_SecondGroundingCyclePhase_NUMBER;Phase of the float life or cycle when the second grounding occurred.  See the manual for phase definition - this will vary with float type
231;2;Nb d'ouvertures EV à pression constante pour déclarer l'échouage n°2;NUMBER_ValveActionsForSecondGroundingDetection_COUNT;Number of valve actions done at constant pressure to set the grounded flag for the second grounding event
212;2;Nombre de remontées d'urgence.;NUMBER_EmergencyAscents_COUNT;Number of Emergency ascents - Internal count
213;2;Heure de la première remontée d'urgence.;CLOCK_TimeOfFirstEmergencyAscent_HHMM;Number of minutes elapsed in the day of the float first emergency ascent.
214;2;Pression de la première remontée d'urgence.;PRES_FirstEmergencyAscent_dbar;Pressure that triggered the first emergency ascent
215;2;Nombre de coups de pompe liés à la première remontée d’urgence.;NUMBER_PumpActionsOnFirstEmergencyAscent_COUNT;Emergency ascent - pump actions at emergency depth
216;2;Jour de première remontée d’urgence.;CLOCK_TimeOfFirstEmergencyAscent_FloatDay;Day number of the float first emergency ascent (relative to mission start day).
217;2;Nombre de coups de pompe avant décollage effectif quand grounded à la pression de profil.;NUMBER_PumpActionsWhenGroundedAtProfilePressure_COUNT;number of pump actions needed to leave the sea bottom when grounded at profile pressure
218;2;Vitesse au moment du premier échouage.;SPEED_FirstGrounding_mm/s;Vertical speed during the first grounding
219;2;Vide interne au fond en début de remontée.;PRESSURE_InternalVacuumProfileStart_mbar;Internal tube pressure [mbar] in profile depth
220;2;Date du dernier reset flotteur.;CLOCK_LastReset_YYYYMMDDHHMMSS;Clock time of the last reset of the float
232;2;Insulation voltage.;VOLTAGE_AcrossInsulation_mV;Insulation voltage measured between 2 sub-parts of the float
