TECH_PARAM_DEC_ID;TECH_PARAM_MSG_ID;TECH_PARAM_MSG_LABEL;TECH_PARAM_NAME;TECH_PARAM_DESCRIPTION
126;TECH_AUX;Nb. actions pompe;TECH_AUX_NUMBER_PumpActionsDuringResumedAscentToSurface_COUNT;Number of pump actions between resumed ascent start and end of ascent.
190;TECH_AUX;Date/heure de début;TECH_AUX_CLOCK_Hanging_YYYYMMDDHHMMSS;Hanging start time (time when the float is hanged during ascent).
191;TECH_AUX;Pression d'accrochage;TECH_AUX_PRES_Hanging_dbar;Hanging pressure.
192;TECH_AUX;Date/heure de fin;TECH_AUX_CLOCK_HangingEscape_YYYYMMDDHHMMSS;Hanging end time.
127;TECH;Nb. actions électrovanne;NUMBER_ValveActionsDuringPark_COUNT;number of valve actions during park phase
128;TECH;Nb. actions pompe;NUMBER_PumpActionsDuringPark_COUNT;number of pump actions while at park depth
129;TECH;Nb. rentrées consigne;NUMBER_ParkDriftEntriesInParkMargin_COUNT;drift at park pressure: number of entries in margin around park pressure target - specifically, how many times the float enters the band of pressure surrounding the target park pressure (generally +/- 30db)
130;TECH;Nb. sorties consigne;NUMBER_ParkDriftExitsFromParkMargin_COUNT;drift at park pressure: number of exits from margin around park pressure target - specifically, how many times the float exits the band of pressure surrounding the target park pressure (generally +/- 30db)
131;TECH_AUX;Activation pressostat;TECH_AUX_CLOCK_PressureSwitchActivation_YYYYMMDDHHMMSS;Pressure switch activation time (the float detected an empty internal reservoir).
193;TECH;Date/heure de début;CLOCK_DateOfEmergencyAscent_YYYYMMDDHHMMSS;date of emergency ascent
132;TECH_AUX;Taille totale données;TECH_AUX_SIZE_FileSizeSentPreviousSession_kbyte;Total size of the files sent during the previous Iridium RUDICS session.
133;TECH_AUX;Nb. fichiers;TECH_AUX_NUMBER_FileSentPreviousSession_COUNT;Number of files sent during the previous Iridium RUDICS session.
134;TECH_AUX;Débit moyen;TECH_AUX_RATE_FlowRateFileSentPreviousSession_kbyte/minute;Mean output flow rate to send files of the previous Iridium RUDICS session.
135;TECH_AUX;Nb. sessions;TECH_AUX_NUMBER_NbSessionPreviousSession_COUNT;Number of Iridium session needed to send files during the previous Iridium RUDICS session.
136;TECH;Nb. acceptées;NUMBER_RemoteControlCommandOK_COUNT;Number of remote control commands successfully considered.
137;TECH;Nb. refusées;NUMBER_RemoteControlCommandKO_COUNT;Number of remote control commands rejected by the float.
138;TECH_AUX;Nb. inconnues;TECH_AUX_NUMBER_RemoteControlCommandUnknown_COUNT;Number of remote control commands not recognised by the float (for example because they concern unknown parameters).
139;TECH_AUX;Réception configuration Payload;TECH_AUX_FLAG_SensorBoardConfigurationReceived_LOGICAL;A new configuration for the sensor board has been received.
140;TECH_AUX;Réception script;TECH_AUX_FLAG_ConfigurationScriptReceived_LOGICAL;A new configuration script file has been received.
194;TECH_AUX;Nombre de fichiers associés au motif (**);TECH_AUX_NUMBER_FileSent_COUNT;Number of files sent during the current Iridium RUDICS session.
195;TECH;Nb. descente parking;NUMBER_PRESSamplesDuringDescentToPark_COUNT;number of pressure samples collected as the float descends from the Shallow to the park pressure.
196;TECH;Nb. dérive parking;NUMBER_CTDParkSamples_COUNT;Number of samples acquired by <short_sensor_name> during the drift at parking depth.
197;TECH;Nb. descente mesure;NUMBER_PRESSamplesDuringDescentToProfile_COUNT;number of pressure samples collected after park, during descent to the profile depth - see PRES_1HourIntoDescentToProfile_dbar for the data collected
198;TECH;Nb. dérive mesure;NUMBER_CTDProfileDriftSamples_COUNT;Number of samples acquired by <short_sensor_name> during the drift at profile depth.
199;TECH;Nb. remontée;NUMBER_AscendingCTDSamplesInternalCounter_COUNT;total number of slices of the ascending profile after reduction
200;TECH_AUX;Nb. sub-surface;TECH_AUX_NUMBER_SubSurfaceSamples_COUNT;Number of sub-surface samples acquired during ascent profile (the sub-surface sample is the last pumped CTD raw data sampled during ascent).
141;TECH_AUX;Durée du motif;TECH_AUX_TIME_CycleDuration_minutes;Duration of the cycle.
142;TECH_AUX;Rapport traitement/veille;TECH_AUX_RATE_ProcessingVsStandByeRatio_percent;Ratio between float activity and stand bye during the cycle.
143;TECH_AUX;Electrovanne;TECH_AUX_TIME_TotalValveActivity_csec;Total duration of valve actions during the cycle.
144;TECH_AUX;Pompe;TECH_AUX_TIME_TotalPumpActivity_csec;Total duration of pump actions during the cycle.
145;TECH_AUX;Cumul activation SBE41;TECH_AUX_TIME_TotalCtdActivity_minutes;Total duration of CTD activity during the cycle.
146;TECH;Cumul activation modem (du motif/cycle précédent);TIME_PreviousIridiumSession_minutes;duration of the previous iridium session
147;TECH_AUX;Cumul activation GPS;TECH_AUX_TIME_TotalGpsActivity_seconds;Total duration of GPS activity during the cycle.
148;TECH_AUX;Mise en route;TECH_AUX_FLAG_PowerOnAlarm_LOGICAL;Alarm raised at float power-on.
149;TECH_AUX;Configuration invalide;TECH_AUX_FLAG_BadConfigurationAlarm_LOGICAL;Alarm raised in case of inconsistency in the configuration
150;TECH_AUX;Flotteur trop lourd;TECH_AUX_FLAG_HeavyFloatAlarm_LOGICAL;Alarm raised when the float sinks without any valve actions.
151;TECH_AUX;Flotteur trop léger;TECH_AUX_FLAG_LightFloatAlarm_LOGICAL;Alarm raised when the float doesn't sink even with valve actions.
152;TECH;Liste des defaults (FRAM, FLASH, RTC, Vbatt, Pi, Pe, SBE41-Cutoff, SBE41-Offset, GPS, Payload, Sensor(xxx), Transmitter);FLAG_InitialCheckError_LOGICAL;Auto-test is performed at the beginning of the mission: Flag 0 = Problem, 1 = OK)
153;TECH_AUX;Report des éléments en défaut.;TECH_AUX_DIAGNOSTIC_BitMaskInitialCheckFailed_NUMBER;The failed flag bits (1 if failed, 0 otherwise) set during the initial check are provided in reverse order for: FRAM, FLASH, RTC, Vbatt, Pi, Pe, SBE41-Cutoff, SBE41-Offset, GPS, Payload, Sensor, Transmitter (see float manual for details).
154;TECH_AUX;Tension batterie à vide faible;TECH_AUX_FLAG_LowBatteryNoLoadAlarm_LOGICAL;Alarm raised when a low level of the battery is detected (the check is done without any load on the battery).
155;TECH_AUX;Tension batterie en charge faible;TECH_AUX_FLAG_LowBatteryLoadAlarm_LOGICAL;Alarm raised when a low level of the battery is detected (the check is done with load on the battery, i.e. pump action at depth).
156;TECH_AUX;Pression externe faible;TECH_AUX_PRES_LowExternalPressureAlarm_dbar;Alarm raised when external pressure is too low.
157;TECH_AUX;Pression externe forte;TECH_AUX_PRES_HighExternalPressureAlarm_dbar;Alarm raised when external pressure is too high.
158;TECH_AUX;Capteur de pression externe;TECH_AUX_FLAG_ExternalPressureSensorFailureAlarm_LOGICAL;Alarm raised when the external pressure sensor reports abnormal number of successive errors.
201;TECH_AUX;Saut de vitesse;TECH_AUX_FLAG_InconsistentVerticalSpeedAlarm_LOGICAL;Alarm raised when a vertical speed anomaly is detected by the buoyancy management system.
159;TECH_AUX;Pression interne forte;TECH_AUX_FLAG_HighInternalPressureAlarm_LOGICAL;Alarm raised when internal pressure is too high.
160;TECH_AUX;Présence d’eau;TECH_AUX_FLAG_WaterInsideAlarm_LOGICAL;Alarm when water is detected inside one of the sensors.
161;TECH_AUX;Accrochage à la remontée;TECH_AUX_PRES_HangingAlarm_dbar;Alarm raised when the float is hanged during ascent.
162;TECH_AUX;Freinage à la descente;TECH_AUX_FLAG_BrakingDuringDescentAlarm_LOGICAL;Alarm raised when the descent speed is too high and the float brakes.
163;TECH_AUX;Défaut système;TECH_AUX_FLAG_SystemFailureAlarm_LOGICAL;Alarm raised when the system fails.
164;TECH_AUX;Défaut carte Payload;TECH_AUX_FLAG_PayloadFailureAlarm_LOGICAL;Alarm raised when the payload card fails.
165;TECH_AUX;Défaut GPS;TECH_AUX_FLAG_GPSFailureAlarm_LOGICAL;Alarm raised when the GPS fails.
166;TECH_AUX;Défaut hydraulique;TECH_AUX_FLAG_HydraulicFailureAlarm_LOGICAL;Alarm raised when the hydraulic engine fails.
167;TECH_AUX;Défaut ADC;TECH_AUX_FLAG_ADCFailureAlarm_LOGICAL;Alarm raised when the Analog to Digital Converter fails.
168;TECH_AUX;Défaut de fichier;TECH_AUX_FLAG_FileFailureAlarm_LOGICAL;Alarm raised when a file cannot be transmitted.
169;TECH_AUX;Défaut RTC;TECH_AUX_FLAG_RTCFailureAlarm_LOGICAL;Alarm raised when the Real Time Clock fails.
170;TECH_AUX;Défaut pressostat;TECH_AUX_FLAG_PressureSwitchFailureAlarm_LOGICAL;Alarm raised when the pressure switch fails.
171;TECH_AUX;Fin de vie;TECH_AUX_FLAG_EndOfLifeAlarm_LOGICAL;Alarm raised when the float switches to the End Of Life mode. When reported as a NUMBER, it provides the reason of the End Of Life (see float manual for details).
202;TECH_AUX;Source xxx parmi « Pi high, Pe broken, Pe high, Vbatt low, Vbatt peak low, Water inside, Flotation (heavy), Flotation (light) »;TECH_AUX_STRING_EndOfLifeCause;Name of the alarm responsible for the End Of Life.
172;TECH_AUX;Procédure de survie;TECH_AUX_FLAG_EmergencyAscentAlarm_LOGICAL;Alarm raised the float ascends in an emergency mode.
173;TECH_AUX;Rétroactions : ;TECH_AUX_FLAG_FeedbackAlarm_LOGICAL;Alarm raised when a feedback occurs.
203;TECH_AUX;Type xxx parmi « Early profile, Early surface, Abort profile, Abort cycle 0, Abort cycle 1, Go to deep, Standard speed, Lower speed”;TECH_AUX_STRING_FeedbackType;Type of the feedback.
204;TECH_AUX;Nb. acceptées;TECH_AUX_NUMBER_FeedbackAccepted_COUNT;Number of accepted feedbacks.
205;TECH_AUX;Nb. refusées;TECH_AUX_NUMBER_FeedbackRefused_COUNT;Number of refused feedbacks.
174;TECH_AUX;Accrochage à la remontée;TECH_AUX_CLOCK_HangingAlarm_YYYYMMDDHHMMSS;Alarm raised when the float is hanged during ascent.
175;TECH_AUX;Accrochage à la remontée;TECH_AUX_CLOCK_HangingEscapeAlarm_YYYYMMDDHHMMSS;Alarm raised when the float escaped from hanging during ascent.
176;TECH;Remontée d'urgence;CLOCK_DateOfEmergencyAscent_YYYYMMDDHHMMSS;date of emergency ascent
177;TECH;Pression mesurée en surface;PRES_Now_dbar;test message data reporting pressure at the surface during drift - cycle 0
178;TECH_AUX;Date de freinage;TECH_AUX_CLOCK_BrakingDuringDescentAlarm_YYYYMMDDHHMMSS;Alarm raised when the descent speed is too high and the float brakes.
179;TECH_AUX;Immersion de freinage;TECH_AUX_PRES_BrakingDuringDescentAlarm_dbar;Alarm raised when the descent speed is too high and the float brakes.
180;TECH_AUX;Detection de glace;TECH_AUX_CLOCK_IceDetectionByIsaAlgorithm_YYYYMMDDHHMMSS;Time of ice detection by the ISA algorithm.
181;TECH_AUX;Date de detection de glace;TECH_AUX_CLOCK_IceDetection_YYYYMMDDHHMMSS;Time of ice detection.
182;TECH_AUX;Immersion de detection de glace;TECH_AUX_PRES_IceDetection_dbar;Pressure of ice detection.
183;TECH_AUX;End of life;TECH_AUX_CLOCK_EndOfLifeAlarm_YYYYMMDDHHMMSS;Alarm raised when the float switches to the End Of Life mode. When reported as a NUMBER, it provides the reason of the End Of Life (see float manual for details).
